"","Team","Year","R.G","Playoffs","SO.W","num_batters","AB","BB_own","HBP_own","SH","SF","LOB_own","IP","R_allowed","WHIP"
"960","STL",2009,4.51,TRUE,2.28,0.259259259259259,33.7345679012346,3.25925925925926,0.376543209876543,0.419753086419753,0.265432098765432,7.11111111111111,8.89012345679012,3.95061728395062,0.008
"961","TBR",2009,4.96,FALSE,2.18,0.253086419753086,33.7160493827161,3.96296296296296,0.302469135802469,0.154320987654321,0.277777777777778,7.10493827160494,8.80925925925926,4.65432098765432,0.00837037037037037
"962","TEX",2009,4.84,FALSE,1.91,0.271604938271605,34.1111111111111,2.91358024691358,0.228395061728395,0.246913580246914,0.314814814814815,6.53703703703704,8.85308641975309,4.5679012345679,0.00844444444444445
"963","TOR",2009,4.93,FALSE,2.14,0.271604938271605,35.1604938271605,3.38271604938272,0.277777777777778,0.148148148148148,0.302469135802469,7.37654320987654,8.95679012345679,4.75925925925926,0.00876543209876543
"964","WSN",2009,4.38,FALSE,1.45,0.339506172839506,33.9074074074074,3.80864197530864,0.345679012345679,0.395061728395062,0.259259259259259,7.54938271604938,8.79074074074074,5.39506172839506,0.00937037037037037
"965","ARI",2010,4.4,FALSE,1.95,0.296296296296296,33.7839506172839,3.6358024691358,0.240740740740741,0.253086419753086,0.253086419753086,7.03086419753086,8.83950617283951,5.16049382716049,0.00883950617283951
"966","ATL",2010,4.56,TRUE,2.46,0.265432098765432,33.7222222222222,3.91358024691358,0.314814814814815,0.425925925925926,0.216049382716049,7.54320987654321,8.88333333333333,3.88271604938272,0.00785185185185185
"967","BAL",2010,3.78,FALSE,1.94,0.277777777777778,34.2839506172839,2.61728395061728,0.333333333333333,0.191358024691358,0.277777777777778,7.03086419753086,8.86481481481481,4.84567901234568,0.00871604938271605
"968","BOS",2010,5.05,FALSE,2.08,0.327160493827161,34.8518518518519,3.62345679012346,0.290123456790123,0.179012345679012,0.283950617283951,7.40740740740741,8.98888888888889,4.59259259259259,0.00840123456790124
"969","CHC",2010,4.23,FALSE,2.1,0.271604938271605,34.0246913580247,2.95679012345679,0.308641975308642,0.37037037037037,0.234567901234568,6.96913580246914,8.86543209876543,4.73456790123457,0.00865432098765432
"970","CHW",2010,4.64,FALSE,2.34,0.246913580246914,33.8518518518519,2.88271604938272,0.487654320987654,0.308641975308642,0.234567901234568,6.45679012345679,8.92654320987654,4.34567901234568,0.00837037037037037
"971","CIN",2010,4.88,TRUE,2.16,0.271604938271605,34.4382716049383,3.22222222222222,0.419753086419753,0.407407407407407,0.308641975308642,7.24691358024691,8.96913580246914,4.22839506172839,0.00819135802469136
"972","CLE",2010,3.99,FALSE,1.69,0.277777777777778,33.8703703703704,3.3641975308642,0.395061728395062,0.222222222222222,0.203703703703704,7.32098765432099,8.84567901234568,4.64197530864198,0.00882716049382716
"973","COL",2010,4.75,FALSE,2.35,0.265432098765432,34.1358024691358,3.61111111111111,0.290123456790123,0.345679012345679,0.290123456790123,7.25308641975309,8.90123456790123,4.42592592592593,0.00825925925925926
"974","DET",2010,4.64,FALSE,1.97,0.253086419753086,34.8333333333333,3.37037037037037,0.253086419753086,0.253086419753086,0.253086419753086,7.58641975308642,8.9141975308642,4.58641975308642,0.00846913580246914
"975","FLA",2010,4.44,FALSE,2.13,0.351851851851852,34.141975308642,3.17283950617284,0.339506172839506,0.314814814814815,0.265432098765432,7.12345679012346,8.87716049382716,4.42592592592593,0.00850617283950617
"976","HOU",2010,3.77,FALSE,2.21,0.296296296296296,33.6543209876543,2.56172839506173,0.203703703703704,0.462962962962963,0.179012345679012,6.54320987654321,8.88333333333333,4.5,0.00854938271604938
"977","KCR",2010,4.17,FALSE,1.88,0.283950617283951,34.5925925925926,2.90740740740741,0.216049382716049,0.277777777777778,0.327160493827161,7.24074074074074,8.86543209876543,5.21604938271605,0.00904320987654321
"978","LAA",2010,4.2,FALSE,2,0.283950617283951,33.8765432098765,2.87654320987654,0.320987654320988,0.259259259259259,0.228395061728395,6.47530864197531,8.94506172839506,4.33333333333333,0.00846296296296296
"979","LAD",2010,4.12,FALSE,2.36,0.302469135802469,33.4938271604938,3.29012345679012,0.283950617283951,0.524691358024691,0.308641975308642,7.04938271604938,8.8962962962963,4.27160493827161,0.00797530864197531
"980","MIL",2010,4.63,FALSE,2.16,0.265432098765432,34.6049382716049,3.37037037037037,0.5,0.216049382716049,0.216049382716049,7.53086419753086,8.88271604938272,4.96296296296296,0.00887654320987654
"981","MIN",2010,4.82,TRUE,2.74,0.259259259259259,34.3703703703704,3.45061728395062,0.240740740740741,0.234567901234568,0.327160493827161,7.1358024691358,8.9641975308642,4.14197530864198,0.00796913580246913
"982","NYM",2010,4.05,FALSE,2.03,0.290123456790123,33.7345679012346,3.09876543209877,0.283950617283951,0.45679012345679,0.351851851851852,6.93827160493827,8.96913580246914,4.02469135802469,0.00842592592592593
"983","NYY",2010,5.3,TRUE,2.14,0.265432098765432,34.3641975308642,4.08641975308642,0.450617283950617,0.203703703703704,0.271604938271605,7.58024691358025,8.90185185185185,4.27777777777778,0.00808641975308642
"984","OAK",2010,4.09,FALSE,2.09,0.302469135802469,33.6296296296296,3.25308641975309,0.290123456790123,0.265432098765432,0.314814814814815,7.15432098765432,8.83456790123457,3.8641975308642,0.00787654320987654
"985","PHI",2010,4.77,TRUE,2.84,0.259259259259259,34.4506172839506,3.45679012345679,0.388888888888889,0.271604938271605,0.265432098765432,7.37037037037037,8.98827160493827,3.95061728395062,0.0077037037037037
"986","PIT",2010,3.62,FALSE,1.91,0.320987654320988,33.2469135802469,2.85802469135802,0.203703703703704,0.358024691358025,0.203703703703704,6.65432098765432,8.71111111111111,5.34567901234568,0.0092037037037037
"987","SDP",2010,4.1,FALSE,2.5,0.246913580246914,33.5432098765432,3.32098765432099,0.308641975308642,0.487654320987654,0.283950617283951,6.94444444444444,8.98827160493827,3.58641975308642,0.00772222222222222
"988","SEA",2010,3.17,FALSE,2.15,0.290123456790123,33.3888888888889,2.83333333333333,0.240740740740741,0.259259259259259,0.246913580246914,6.88888888888889,8.87654320987654,4.30864197530864,0.00795679012345679
"989","SFG",2010,4.3,TRUE,2.3,0.259259259259259,33.8765432098765,3.00617283950617,0.308641975308642,0.469135802469136,0.253086419753086,6.74074074074074,9.01851851851852,3.59876543209877,0.00784567901234568
"990","STL",2010,4.54,FALSE,2.29,0.259259259259259,34.2098765432099,3.33950617283951,0.308641975308642,0.407407407407407,0.246913580246914,7.18518518518519,8.97037037037037,3.95679012345679,0.00801851851851852
"991","TBR",2010,4.95,TRUE,2.49,0.228395061728395,33.5740740740741,4.14814814814815,0.351851851851852,0.240740740740741,0.351851851851852,7.11111111111111,8.97037037037037,4.00617283950617,0.00774691358024691
"992","TEX",2010,4.86,TRUE,2.14,0.296296296296296,34.7839506172839,3.15432098765432,0.277777777777778,0.327160493827161,0.333333333333333,7.24691358024691,8.9820987654321,4.24074074074074,0.00808641975308642
"993","TOR",2010,4.66,FALSE,2.2,0.271604938271605,33.9197530864198,2.90740740740741,0.339506172839506,0.0987654320987654,0.209876543209877,6.27777777777778,8.89012345679012,4.49382716049383,0.00833950617283951
"994","WSN",2010,4.04,FALSE,2.09,0.283950617283951,33.4444444444444,3.10493827160494,0.37037037037037,0.438271604938272,0.290123456790123,6.87037037037037,8.85802469135803,4.58024691358025,0.00851851851851852
"995","ARI",2011,4.51,TRUE,2.39,0.314814814814815,33.462962962963,3.27777777777778,0.376543209876543,0.308641975308642,0.203703703703704,6.5679012345679,8.90802469135802,4.08641975308642,0.00793827160493827
"996","ATL",2011,3.96,FALSE,2.56,0.277777777777778,34.1234567901235,3.11111111111111,0.172839506172839,0.462962962962963,0.185185185185185,6.84567901234568,9.13086419753087,3.73456790123457,0.00772839506172839
"997","BAL",2011,4.37,FALSE,1.95,0.308641975308642,34.4753086419753,2.79012345679012,0.320987654320988,0.148148148148148,0.265432098765432,6.59876543209877,8.92716049382716,5.30864197530864,0.00897530864197531
"998","BOS",2011,5.4,FALSE,2.25,0.302469135802469,35.2469135802469,3.5679012345679,0.308641975308642,0.135802469135802,0.308641975308642,7.34567901234568,8.99444444444444,4.54938271604938,0.00807407407407407
"999","CHC",2011,4.04,FALSE,2.11,0.259259259259259,34.2530864197531,2.62345679012346,0.364197530864198,0.37037037037037,0.216049382716049,7.04320987654321,8.85246913580247,4.66666666666667,0.00869135802469136
"1000","CHW",2011,4.04,FALSE,2.78,0.259259259259259,33.962962962963,2.9320987654321,0.518518518518518,0.320987654320988,0.283950617283951,6.95061728395062,9.01234567901234,4.35802469135802,0.00804320987654321
"1001","CIN",2011,4.54,FALSE,2.06,0.259259259259259,34.641975308642,3.30246913580247,0.388888888888889,0.481481481481481,0.246913580246914,7.33950617283951,9.05679012345679,4.44444444444444,0.00821604938271605
"1002","CLE",2011,4.35,FALSE,2.21,0.283950617283951,34.0061728395062,3.04938271604938,0.401234567901235,0.191358024691358,0.265432098765432,6.6358024691358,8.96975308641975,4.69135802469136,0.00825925925925926
"1003","COL",2011,4.54,FALSE,2.14,0.339506172839506,34.2222222222222,3.42592592592593,0.351851851851852,0.462962962962963,0.271604938271605,7.23456790123457,8.93333333333333,4.77777777777778,0.0085
"1004","DET",2011,4.86,TRUE,2.27,0.277777777777778,34.3395061728395,3.21604938271605,0.240740740740741,0.308641975308642,0.358024691358025,7.19135802469136,8.88888888888889,4.38888888888889,0.0081358024691358
"1005","FLA",2011,3.86,FALSE,2.44,0.271604938271605,34,3.34567901234568,0.314814814814815,0.549382716049383,0.259259259259259,7.39506172839506,9.00740740740741,4.33333333333333,0.00804938271604938
"1006","HOU",2011,3.8,FALSE,2.13,0.290123456790123,34.5555555555556,2.47530864197531,0.283950617283951,0.407407407407407,0.228395061728395,7.12345679012346,8.85802469135803,4.91358024691358,0.00876543209876543
"1007","KCR",2011,4.51,FALSE,1.94,0.259259259259259,35.0123456790123,2.7283950617284,0.240740740740741,0.339506172839506,0.351851851851852,7.1358024691358,8.95740740740741,4.7037037037037,0.00869135802469136
"1008","LAA",2011,4.12,FALSE,2.22,0.265432098765432,34.0308641975309,2.7283950617284,0.314814814814815,0.308641975308642,0.197530864197531,6.48765432098765,9.04320987654321,3.90740740740741,0.00785185185185185
"1009","LAD",2011,4,FALSE,2.5,0.298136645962733,33.7639751552795,3.09316770186335,0.279503105590062,0.440993788819876,0.267080745341615,7.2360248447205,8.8944099378882,3.80124223602484,0.00778260869565217
"1010","MIL",2011,4.45,TRUE,2.86,0.296296296296296,33.6234567901235,2.96913580246914,0.345679012345679,0.524691358024691,0.271604938271605,6.85185185185185,8.8962962962963,3.93827160493827,0.00765432098765432
"1011","MIN",2011,3.82,FALSE,1.96,0.277777777777778,33.8703703703704,2.71604938271605,0.228395061728395,0.191358024691358,0.154320987654321,6.66666666666667,8.77283950617284,4.96296296296296,0.00887654320987654
"1012","NYM",2011,4.43,FALSE,2.19,0.283950617283951,34.5679012345679,3.52469135802469,0.314814814814815,0.401234567901235,0.296296296296296,7.75925925925926,8.93827160493827,4.58024691358025,0.00850617283950617
"1013","NYY",2011,5.35,TRUE,2.41,0.296296296296296,34.0617283950617,3.87037037037037,0.45679012345679,0.222222222222222,0.314814814814815,6.87654320987654,9.00061728395062,4.05555555555556,0.00816666666666667
"1014","OAK",2011,3.98,FALSE,2.24,0.296296296296296,33.6543209876543,3.14197530864198,0.308641975308642,0.209876543209877,0.351851851851852,6.82716049382716,8.93333333333333,4.19135802469136,0.00809876543209877
"1015","PHI",2011,4.4,TRUE,3.22,0.259259259259259,34.4382716049383,3.32716049382716,0.345679012345679,0.401234567901235,0.234567901234568,7.38888888888889,9.11728395061728,3.26543209876543,0.0072037037037037
"1016","PIT",2011,3.77,FALSE,1.93,0.320987654320988,33.462962962963,3.01851851851852,0.209876543209877,0.462962962962963,0.271604938271605,6.66049382716049,8.94506172839506,4.39506172839506,0.00872222222222222
"1017","SDP",2011,3.66,FALSE,2.19,0.296296296296296,33.4382716049383,3.09259259259259,0.296296296296296,0.339506172839506,0.290123456790123,6.80864197530864,8.94506172839506,3.7716049382716,0.00785802469135802
"1018","SEA",2011,3.43,FALSE,2.5,0.290123456790123,33.462962962963,2.68518518518519,0.228395061728395,0.234567901234568,0.253086419753086,6.68518518518519,8.84567901234568,4.16666666666667,0.00777777777777778
"1019","SFG",2011,3.52,FALSE,2.35,0.271604938271605,33.8641975308642,2.76543209876543,0.320987654320988,0.382716049382716,0.265432098765432,6.95679012345679,9.06172839506173,3.5679012345679,0.00764814814814815
"1020","STL",2011,4.7,TRUE,2.45,0.283950617283951,34.1481481481481,3.34567901234568,0.271604938271605,0.518518518518518,0.246913580246914,6.95679012345679,9.02469135802469,4.27160493827161,0.00806172839506173
"1021","TBR",2011,4.36,TRUE,2.27,0.259259259259259,33.5555555555556,3.52469135802469,0.450617283950617,0.228395061728395,0.216049382716049,6.90123456790123,8.94444444444444,3.79012345679012,0.00752469135802469
"1022","TEX",2011,5.28,TRUE,2.56,0.277777777777778,34.9320987654321,2.9320987654321,0.240740740740741,0.240740740740741,0.302469135802469,6.95061728395062,8.89567901234568,4.17901234567901,0.00766049382716049
"1023","TOR",2011,4.59,FALSE,2.16,0.327160493827161,34.3148148148148,3.24074074074074,0.296296296296296,0.191358024691358,0.290123456790123,6.72839506172839,9.00123456790124,4.69753086419753,0.00835185185185185
"1024","WSN",2011,3.88,FALSE,2.2,0.273291925465839,33.7950310559006,2.91925465838509,0.403726708074534,0.509316770186335,0.198757763975155,6.91925465838509,9.00062111801242,3.99378881987578,0.00805590062111801
"1025","ARI",2012,4.53,FALSE,2.88,0.296296296296296,33.7160493827161,3.32716049382716,0.253086419753086,0.376543209876543,0.277777777777778,6.92592592592593,8.84691358024691,4.24691358024691,0.00796296296296296
"1026","ATL",2012,4.32,TRUE,2.66,0.253086419753086,33.4876543209877,3.5,0.209876543209877,0.327160493827161,0.283950617283951,6.95679012345679,8.92037037037037,3.7037037037037,0.00757407407407407
"1027","BAL",2012,4.4,TRUE,2.45,0.320987654320988,34.320987654321,2.96296296296296,0.308641975308642,0.234567901234568,0.185185185185185,6.33950617283951,9.15432098765432,4.35185185185185,0.00796913580246913
"1028","BOS",2012,4.53,FALSE,2.22,0.345679012345679,34.5925925925926,2.64197530864198,0.277777777777778,0.209876543209877,0.339506172839506,6.64197530864198,8.90740740740741,4.97530864197531,0.00846296296296296
"1029","CHC",2012,3.78,FALSE,1.97,0.327160493827161,33.4012345679012,2.75925925925926,0.265432098765432,0.259259259259259,0.148148148148148,6.44444444444444,8.72345679012346,4.68518518518519,0.00861111111111111
"1030","CHW",2012,4.62,FALSE,2.48,0.277777777777778,34.0617283950617,2.84567901234568,0.401234567901235,0.191358024691358,0.222222222222222,6.40740740740741,8.92098765432099,4.17283950617284,0.00797530864197531
"1031","CIN",2012,4.13,TRUE,2.92,0.234567901234568,33.8086419753086,2.96913580246914,0.290123456790123,0.450617283950617,0.228395061728395,7.00617283950617,8.96913580246914,3.62962962962963,0.00757407407407407
"1032","CLE",2012,4.12,FALSE,2,0.296296296296296,34.1049382716049,3.42592592592593,0.364197530864198,0.104938271604938,0.240740740740741,7.17283950617284,8.90123456790123,5.21604938271605,0.00875925925925926
"1033","COL",2012,4.68,FALSE,2.02,0.302469135802469,34.4259259259259,2.77777777777778,0.222222222222222,0.45679012345679,0.240740740740741,6.85802469135802,8.77777777777778,5.49382716049383,0.00956172839506173
"1034","DET",2012,4.48,TRUE,3.01,0.290123456790123,33.8024691358025,3.15432098765432,0.351851851851852,0.222222222222222,0.240740740740741,6.91975308641975,8.8283950617284,4.1358024691358,0.00796913580246913
"1035","HOU",2012,3.6,FALSE,2.17,0.308641975308642,33.3765432098765,2.85802469135802,0.358024691358025,0.333333333333333,0.185185185185185,6.72839506172839,8.78456790123457,4.90123456790123,0.00881481481481482
"1036","KCR",2012,4.17,FALSE,2.17,0.283950617283951,34.7901234567901,2.49382716049383,0.259259259259259,0.160493827160494,0.253086419753086,6.70987654320988,8.95740740740741,4.60493827160494,0.0087037037037037
"1037","LAA",2012,4.73,FALSE,2.4,0.271604938271605,34.1728395061728,2.7716049382716,0.290123456790123,0.290123456790123,0.253086419753086,6.66049382716049,8.8462962962963,4.31481481481481,0.00784567901234568
"1038","LAD",2012,3.93,FALSE,2.37,0.308641975308642,33.5679012345679,2.96913580246914,0.320987654320988,0.506172839506173,0.234567901234568,6.8641975308642,8.94567901234568,3.68518518518519,0.00773456790123457
"1039","MIA",2012,3.76,FALSE,2.25,0.277777777777778,33.5617283950617,2.98765432098765,0.216049382716049,0.37037037037037,0.246913580246914,6.74074074074074,8.89012345679012,4.46913580246914,0.00832716049382716
"1040","MIL",2012,4.79,FALSE,2.67,0.283950617283951,34.3024691358025,2.87654320987654,0.555555555555556,0.469135802469136,0.216049382716049,6.81481481481481,8.97037037037037,4.52469135802469,0.00841975308641975
"1041","MIN",2012,4.33,FALSE,2.03,0.290123456790123,34.3333333333333,3.11728395061728,0.327160493827161,0.203703703703704,0.345679012345679,7.06172839506173,8.87777777777778,5.1358024691358,0.00858641975308642
"1042","NYM",2012,4.01,FALSE,2.54,0.302469135802469,33.641975308642,3.10493827160494,0.259259259259259,0.395061728395062,0.185185185185185,6.90123456790123,8.85185185185185,4.37654320987654,0.00798765432098766
"1043","NYY",2012,4.96,TRUE,3.06,0.277777777777778,34.0987654320988,3.48765432098765,0.382716049382716,0.191358024691358,0.302469135802469,7.00617283950617,8.92037037037037,4.12345679012346,0.00782716049382716
"1044","OAK",2012,4.4,TRUE,2.46,0.308641975308642,34.1172839506173,3.39506172839506,0.277777777777778,0.166666666666667,0.209876543209877,6.75925925925926,9.07407407407407,3.79012345679012,0.00764814814814815
"1045","PHI",2012,4.22,FALSE,3.39,0.302469135802469,34.2222222222222,2.80246913580247,0.388888888888889,0.444444444444444,0.240740740740741,7.00617283950617,8.95740740740741,4.19753086419753,0.0076358024691358
"1046","PIT",2012,4.02,FALSE,2.43,0.302469135802469,33.4074074074074,2.74074074074074,0.314814814814815,0.382716049382716,0.277777777777778,6.47530864197531,8.8462962962963,4.16049382716049,0.00795679012345679
"1047","SDP",2012,4.02,FALSE,2.24,0.327160493827161,33.4691358024691,3.32716049382716,0.333333333333333,0.388888888888889,0.209876543209877,7.07407407407407,8.85308641975309,4.38271604938272,0.00815432098765432
"1048","SEA",2012,3.82,FALSE,2.6,0.234567901234568,33.9135802469136,2.87654320987654,0.185185185185185,0.197530864197531,0.216049382716049,6.49382716049383,8.98888888888889,4.01851851851852,0.00766049382716049
"1049","SFG",2012,4.43,TRUE,2.53,0.277777777777778,34.3086419753086,2.98148148148148,0.179012345679012,0.425925925925926,0.376543209876543,7.22839506172839,8.95679012345679,4.00617283950617,0.00787037037037037
"1050","STL",2012,4.72,TRUE,2.79,0.277777777777778,34.7037037037037,3.29012345679012,0.327160493827161,0.425925925925926,0.302469135802469,7.39506172839506,9.02592592592593,4,0.00783333333333333
"1051","TBR",2012,4.3,FALSE,2.95,0.265432098765432,33.320987654321,3.52469135802469,0.358024691358025,0.209876543209877,0.259259259259259,6.53086419753086,9.00740740740741,3.56172839506173,0.00719753086419753
"1052","TEX",2012,4.99,TRUE,2.88,0.240740740740741,34.5061728395062,2.95061728395062,0.351851851851852,0.222222222222222,0.327160493827161,6.87037037037037,8.90123456790123,4.3641975308642,0.00780864197530864
"1053","TOR",2012,4.42,FALSE,1.99,0.333333333333333,33.8703703703704,2.91975308641975,0.339506172839506,0.203703703703704,0.277777777777778,6.33333333333333,8.90864197530864,4.83950617283951,0.00860493827160494
"1054","WSN",2012,4.51,TRUE,2.67,0.265432098765432,34.6604938271605,2.95679012345679,0.253086419753086,0.308641975308642,0.222222222222222,6.95679012345679,9.06234567901235,3.66666666666667,0.00753703703703704
"1055","ARI",2013,4.23,FALSE,2.51,0.271604938271605,35.037037037037,3.2037037037037,0.265432098765432,0.308641975308642,0.265432098765432,7.16049382716049,9.2283950617284,4.29012345679012,0.00803086419753086
"1056","ATL",2013,4.25,TRUE,3.01,0.271604938271605,33.5864197530864,3.34567901234568,0.339506172839506,0.358024691358025,0.216049382716049,6.98765432098765,8.95123456790123,3.38271604938272,0.00738271604938272
"1057","BAL",2013,4.6,FALSE,2.47,0.320987654320988,34.6913580246914,2.5679012345679,0.222222222222222,0.166666666666667,0.277777777777778,6.5,8.96913580246914,4.37654320987654,0.00811728395061728
"1058","BOS",2013,5.27,TRUE,2.47,0.296296296296296,34.8827160493827,3.58641975308642,0.444444444444444,0.148148148148148,0.308641975308642,7.48148148148148,8.97530864197531,4.04938271604938,0.00802469135802469
"1059","CHC",2013,3.72,FALSE,2.19,0.345679012345679,33.9382716049383,2.70987654320988,0.41358024691358,0.265432098765432,0.185185185185185,6.74074074074074,8.93827160493827,4.25308641975309,0.00798148148148148
"1060","CHW",2013,3.69,FALSE,2.45,0.290123456790123,34.3395061728395,2.53703703703704,0.209876543209877,0.117283950617284,0.296296296296296,6.59259259259259,8.98148148148148,4.46296296296296,0.0082037037037037
"1061","CIN",2013,4.31,TRUE,2.98,0.240740740740741,33.9444444444444,3.61111111111111,0.469135802469136,0.524691358024691,0.283950617283951,7.35185185185185,9.09382716049383,3.6358024691358,0.00724074074074074
"1062","CLE",2013,4.6,TRUE,2.49,0.302469135802469,33.7345679012346,3.46913580246914,0.314814814814815,0.191358024691358,0.345679012345679,6.95061728395062,8.89567901234568,4.08641975308642,0.00819135802469136
"1063","COL",2013,4.36,FALSE,2.06,0.265432098765432,34.5617283950617,2.6358024691358,0.160493827160494,0.401234567901235,0.216049382716049,6.90123456790123,8.8641975308642,4.69135802469136,0.0088641975308642
"1064","DET",2013,4.91,TRUE,3.09,0.240740740740741,35.4012345679012,3.27777777777778,0.265432098765432,0.197530864197531,0.290123456790123,7.71604938271605,9.02592592592593,3.85185185185185,0.00772839506172839
"1065","HOU",2013,3.77,FALSE,1.76,0.308641975308642,33.6851851851852,2.62962962962963,0.320987654320988,0.283950617283951,0.234567901234568,6.21604938271605,8.88888888888889,5.23456790123457,0.00919753086419753
"1066","KCR",2013,4,FALSE,2.58,0.265432098765432,34.2530864197531,2.60493827160494,0.259259259259259,0.228395061728395,0.259259259259259,6.85185185185185,8.93888888888889,3.70987654320988,0.00782098765432099
"1067","LAA",2013,4.52,FALSE,2.25,0.302469135802469,34.4938271604938,3.2283950617284,0.296296296296296,0.228395061728395,0.395061728395062,7.06172839506173,8.99506172839506,4.54938271604938,0.00850617283950617
"1068","LAD",2013,4.01,TRUE,2.81,0.302469135802469,33.8950617283951,2.93827160493827,0.351851851851852,0.438271604938272,0.296296296296296,7.25308641975309,8.95123456790123,3.59259259259259,0.00758024691358025
"1069","MIA",2013,3.17,FALSE,2.24,0.327160493827161,33.6358024691358,2.66666666666667,0.345679012345679,0.351851851851852,0.160493827160494,6.66666666666667,9.01234567901234,3.98765432098765,0.00804320987654321
"1070","MIL",2013,3.95,FALSE,2.41,0.246913580246914,33.7901234567901,2.51234567901235,0.438271604938272,0.475308641975309,0.216049382716049,6.61111111111111,8.90246913580247,4.24074074074074,0.00798765432098766
"1071","MIN",2013,3.79,FALSE,2.15,0.271604938271605,34.3456790123457,3.29012345679012,0.320987654320988,0.179012345679012,0.197530864197531,7.44444444444444,8.95123456790123,4.8641975308642,0.00872222222222222
"1072","NYM",2013,3.82,FALSE,2.64,0.327160493827161,34.3148148148148,3.16049382716049,0.314814814814815,0.327160493827161,0.197530864197531,7.01851851851852,9.11234567901235,4.22222222222222,0.00794444444444444
"1073","NYY",2013,4.01,FALSE,2.82,0.345679012345679,33.6358024691358,2.87654320987654,0.351851851851852,0.222222222222222,0.222222222222222,6.5679012345679,8.93271604938272,4.14197530864198,0.00805555555555556
"1074","OAK",2013,4.73,TRUE,2.76,0.271604938271605,34.0802469135802,3.53703703703704,0.277777777777778,0.12962962962963,0.302469135802469,6.95061728395062,8.96296296296296,3.85802469135802,0.00751234567901235
"1075","PHI",2013,3.77,FALSE,2.37,0.314814814814815,33.679012345679,2.57407407407407,0.327160493827161,0.351851851851852,0.191358024691358,6.54938271604938,8.86481481481481,4.62345679012346,0.00846913580246914
"1076","PIT",2013,3.91,TRUE,2.45,0.302469135802469,33.8641975308642,2.89506172839506,0.54320987654321,0.382716049382716,0.179012345679012,6.95061728395062,9.07530864197531,3.56172839506173,0.00761111111111111
"1077","SDP",2013,3.81,FALSE,2.23,0.290123456790123,34.0555555555556,2.88271604938272,0.320987654320988,0.320987654320988,0.209876543209877,6.95061728395062,8.98148148148148,4.32098765432099,0.00819753086419753
"1078","SEA",2013,3.85,FALSE,2.71,0.290123456790123,34.3086419753086,3.26543209876543,0.191358024691358,0.160493827160494,0.172839506172839,6.98148148148148,9.04320987654321,4.65432098765432,0.00819753086419753
"1079","SFG",2013,3.88,FALSE,2.41,0.271604938271605,34.2716049382716,2.89506172839506,0.240740740740741,0.407407407407407,0.259259259259259,7.32716049382716,8.93271604938272,4.26543209876543,0.00810493827160494
"1080","STL",2013,4.83,TRUE,2.78,0.271604938271605,34.3024691358025,2.96913580246914,0.395061728395062,0.345679012345679,0.271604938271605,6.70987654320988,9.00740740740741,3.67901234567901,0.00768518518518519
"1081","TBR",2013,4.29,TRUE,2.72,0.257668711656442,33.9754601226994,3.61349693251534,0.220858895705521,0.147239263803681,0.337423312883436,7.19018404907975,8.98159509202454,3.96319018404908,0.00752760736196319
"1082","TEX",2013,4.48,FALSE,2.63,0.282208588957055,34.2638036809816,2.83435582822086,0.374233128834356,0.276073619631902,0.257668711656442,6.80981595092025,8.9760736196319,3.90184049079755,0.00783435582822086
"1083","TOR",2013,4.4,FALSE,2.42,0.327160493827161,34.179012345679,3.14814814814815,0.234567901234568,0.179012345679012,0.234567901234568,6.57407407407407,8.96296296296296,4.66666666666667,0.0082962962962963
"1084","WSN",2013,4.05,FALSE,3.05,0.271604938271605,33.5555555555556,2.8641975308642,0.246913580246914,0.419753086419753,0.240740740740741,6.61111111111111,8.92098765432099,3.8641975308642,0.0075679012345679
"1085","ARI",2014,3.8,FALSE,2.72,0.320987654320988,34.2716049382716,2.45679012345679,0.265432098765432,0.345679012345679,0.222222222222222,6.74074074074074,8.9141975308642,4.58024691358025,0.0082716049382716
"1086","ATL",2014,3.54,FALSE,2.76,0.240740740740741,33.7530864197531,2.91358024691358,0.265432098765432,0.327160493827161,0.166666666666667,6.96296296296296,8.98148148148148,3.68518518518519,0.00780864197530864
"1087","BAL",2014,4.35,TRUE,2.49,0.271604938271605,34.5432098765432,2.47530864197531,0.382716049382716,0.216049382716049,0.222222222222222,6.71604938271605,9.01913580246914,3.66049382716049,0.00766049382716049
"1088","BOS",2014,3.91,FALSE,2.52,0.339506172839506,34.2654320987654,3.30246913580247,0.419753086419753,0.123456790123457,0.320987654320988,7.20987654320988,9.04444444444444,4.41358024691358,0.00817283950617284
"1089","CHC",2014,3.79,FALSE,2.6,0.296296296296296,34,2.7283950617284,0.333333333333333,0.351851851851852,0.253086419753086,6.59876543209877,9.03148148148148,4.3641975308642,0.00802469135802469
"1090","CHW",2014,4.07,FALSE,2.07,0.271604938271605,34.2160493827161,2.57407407407407,0.37037037037037,0.117283950617284,0.234567901234568,6.61111111111111,8.89506172839506,4.67901234567901,0.00867283950617284
"1091","CIN",2014,3.67,FALSE,2.54,0.277777777777778,33.3024691358025,2.56172839506173,0.320987654320988,0.469135802469136,0.228395061728395,6.40123456790123,8.92592592592593,3.77777777777778,0.0076358024691358
"1092","CLE",2014,4.13,FALSE,3.13,0.283950617283951,34.4135802469136,3.11111111111111,0.259259259259259,0.314814814814815,0.302469135802469,7.12345679012346,9.06234567901235,4.03086419753086,0.00782716049382716
