"","game_num","date","tm_short","location","opp","runs","runs_allowed"
"3669",107,2020-07-30,"SDP","Home","BAL",5,8
"3670",108,2020-08-01,"SDP","Away","LAD",2,8
"3671",109,2020-08-02,"SDP","Away","LAD",5,2
"3672",110,2020-08-03,"SDP","Away","LAD",1,4
"3673",111,2020-08-04,"SDP","Away","LAD",10,11
"3674",112,2020-08-06,"SDP","Away","SEA",9,4
"3675",113,2020-08-07,"SDP","Away","SEA",2,3
"3676",114,2020-08-08,"SDP","Home","COL",9,3
"3677",115,2020-08-09,"SDP","Home","COL",7,1
"3678",116,2020-08-10,"SDP","Home","COL",8,5
"3679",117,2020-08-11,"SDP","Home","COL",3,8
"3680",118,2020-08-12,"SDP","Home","TBR",4,10
"3681",119,2020-08-13,"SDP","Home","TBR",5,7
"3682",120,2020-08-14,"SDP","Home","TBR",7,2
"3683",121,2020-08-16,"SDP","Away","PHI",4,8
"3684",122,2020-08-17,"SDP","Away","PHI",5,3
"3685",123,2020-08-18,"SDP","Away","PHI",3,2
"3686",124,2020-08-19,"SDP","Away","CIN",3,2
"3687",125,2020-08-20,"SDP","Away","CIN",2,3
"3688",126,2020-08-21,"SDP","Away","CIN",2,4
"3689",127,2020-08-23,"SDP","Home","BOS",0,11
"3690",128,2020-08-24,"SDP","Home","BOS",4,5
"3691",129,2020-08-25,"SDP","Home","BOS",3,1
"3692",130,2020-08-26,"SDP","Home","LAD",4,3
"3693",131,2020-08-27,"SDP","Home","LAD",0,9
"3694",132,2020-08-28,"SDP","Home","LAD",4,6
"3695",133,2020-08-29,"SDP","Away","SFG",5,3
"3696",134,2020-08-30,"SDP","Away","SFG",3,8
"3697",135,2020-08-31,"SDP","Away","SFG",4,1
"3698",136,2020-09-01,"SDP","Away","SFG",8,4
"3699",137,2020-09-02,"SDP","Away","ARI",7,14
"3700",138,2020-09-03,"SDP","Away","ARI",1,2
"3701",139,2020-09-04,"SDP","Away","ARI",1,4
"3702",140,2020-09-06,"SDP","Home","COL",2,3
"3703",141,2020-09-07,"SDP","Home","COL",3,0
"3704",142,2020-09-08,"SDP","Home","COL",2,1
"3705",143,2020-09-09,"SDP","Home","CHC",2,10
"3706",144,2020-09-10,"SDP","Home","CHC",9,8
"3707",145,2020-09-11,"SDP","Home","CHC",4,0
"3708",146,2020-09-12,"SDP","Home","CHC",1,4
"3709",147,2020-09-13,"SDP","Away","COL",8,10
"3710",148,2020-09-14,"SDP","Away","COL",10,11
"3711",149,2020-09-15,"SDP","Away","COL",5,10
"3712",150,2020-09-16,"SDP","Away","MIL",1,5
"3713",151,2020-09-17,"SDP","Away","MIL",1,3
"3714",152,2020-09-18,"SDP","Away","MIL",2,1
"3715",153,2020-09-19,"SDP","Away","MIL",1,5
"3716",154,2020-09-20,"SDP","Home","ARI",0,9
"3717",155,2020-09-21,"SDP","Home","ARI",2,4
"3718",156,2020-09-22,"SDP","Home","ARI",6,4
"3719",157,2020-09-24,"SDP","Home","LAD",3,6
"3720",158,2020-09-25,"SDP","Home","LAD",4,6
"3721",159,2020-09-26,"SDP","Home","LAD",0,1
"3722",160,2020-09-27,"SDP","Away","ARI",3,6
"3723",161,2020-09-28,"SDP","Away","ARI",5,6
"3724",162,2020-09-29,"SDP","Away","ARI",0,1
"3725",1,2020-03-28,"SFG","Away","SDP",0,2
"3726",2,2020-03-29,"SFG","Away","SDP",1,4
"3727",3,2020-03-30,"SFG","Away","SDP",3,2
"3728",4,2020-03-31,"SFG","Away","SDP",1,3
"3729",5,2020-04-01,"SFG","Away","LAD",4,2
"3730",6,2020-04-02,"SFG","Away","LAD",5,6
"3731",7,2020-04-03,"SFG","Away","LAD",3,5
"3732",8,2020-04-05,"SFG","Home","TBR",2,5
"3733",9,2020-04-06,"SFG","Home","TBR",6,4
"3734",10,2020-04-07,"SFG","Home","TBR",0,3
"3735",11,2020-04-08,"SFG","Home","SDP",5,6
"3736",12,2020-04-09,"SFG","Home","SDP",7,2
"3737",13,2020-04-10,"SFG","Home","SDP",1,3
"3738",14,2020-04-11,"SFG","Home","COL",1,0
"3739",15,2020-04-12,"SFG","Home","COL",3,2
"3740",16,2020-04-13,"SFG","Home","COL",5,2
"3741",17,2020-04-14,"SFG","Home","COL",0,4
"3742",18,2020-04-16,"SFG","Away","WSN",7,3
"3743",19,2020-04-17,"SFG","Away","WSN",6,9
"3744",20,2020-04-18,"SFG","Away","WSN",2,4
"3745",21,2020-04-19,"SFG","Away","PIT",1,4
"3746",22,2020-04-20,"SFG","Away","PIT",1,3
"3747",23,2020-04-21,"SFG","Away","PIT",3,2
"3748",24,2020-04-23,"SFG","Away","TOR",7,6
"3749",25,2020-04-24,"SFG","Away","TOR",4,0
"3750",26,2020-04-26,"SFG","Home","NYY",3,7
"3751",27,2020-04-27,"SFG","Home","NYY",4,6
"3752",28,2020-04-28,"SFG","Home","NYY",5,11
"3753",29,2020-04-29,"SFG","Home","LAD",3,2
"3754",30,2020-04-30,"SFG","Home","LAD",3,10
"3755",31,2020-05-01,"SFG","Home","LAD",2,1
"3756",32,2020-05-03,"SFG","Away","CIN",12,11
"3757",33,2020-05-04,"SFG","Away","CIN",2,9
"3758",34,2020-05-05,"SFG","Away","CIN",6,5
"3759",35,2020-05-06,"SFG","Away","CIN",4,12
"3760",36,2020-05-07,"SFG","Away","COL",14,4
"3761",37,2020-05-09,"SFG","Away","COL",11,12
"3762",38,2020-05-10,"SFG","Home","CIN",0,7
"3763",39,2020-05-11,"SFG","Home","CIN",4,5
"3764",40,2020-05-12,"SFG","Home","CIN",6,5
"3765",41,2020-05-14,"SFG","Home","TOR",3,7
"3766",42,2020-05-15,"SFG","Home","TOR",4,3
"3767",43,2020-05-17,"SFG","Away","ARI",0,7
"3768",44,2020-05-18,"SFG","Away","ARI",8,5
"3769",45,2020-05-19,"SFG","Away","ARI",3,2
"3770",46,2020-05-20,"SFG","Home","ATL",1,4
"3771",47,2020-05-21,"SFG","Home","ATL",4,3
"3772",48,2020-05-22,"SFG","Home","ATL",2,9
"3773",49,2020-05-23,"SFG","Home","ATL",4,5
"3774",50,2020-05-24,"SFG","Home","ARI",2,18
"3775",51,2020-05-25,"SFG","Home","ARI",4,10
"3776",52,2020-05-26,"SFG","Home","ARI",2,6
"3777",53,2020-05-28,"SFG","Away","MIA",3,11
"3778",54,2020-05-29,"SFG","Away","MIA",2,4
"3779",55,2020-05-30,"SFG","Away","MIA",3,1
"3780",56,2020-05-31,"SFG","Away","BAL",6,9
"3781",57,2020-06-01,"SFG","Away","BAL",8,2
"3782",58,2020-06-02,"SFG","Away","BAL",8,1
"3783",59,2020-06-04,"SFG","Away","NYM",9,3
"3784",60,2020-06-05,"SFG","Away","NYM",0,7
"3785",61,2020-06-06,"SFG","Away","NYM",3,7
"3786",62,2020-06-07,"SFG","Home","LAD",2,1
"3787",63,2020-06-08,"SFG","Home","LAD",2,7
"3788",64,2020-06-09,"SFG","Home","LAD",0,1
"3789",65,2020-06-11,"SFG","Home","SDP",6,5
"3790",66,2020-06-12,"SFG","Home","SDP",4,2
"3791",67,2020-06-14,"SFG","Home","MIL",5,3
"3792",68,2020-06-15,"SFG","Home","MIL",8,7
"3793",69,2020-06-16,"SFG","Home","MIL",3,5
"3794",70,2020-06-17,"SFG","Away","LAD",3,2
"3795",71,2020-06-18,"SFG","Away","LAD",0,9
"3796",72,2020-06-19,"SFG","Away","LAD",2,9
"3797",73,2020-06-20,"SFG","Away","LAD",8,9
"3798",74,2020-06-21,"SFG","Away","ARI",11,5
"3799",75,2020-06-22,"SFG","Away","ARI",7,4
"3800",76,2020-06-23,"SFG","Away","ARI",2,3
"3801",77,2020-06-24,"SFG","Home","COL",0,2
"3802",78,2020-06-25,"SFG","Home","COL",4,2
"3803",79,2020-06-26,"SFG","Home","COL",3,6
"3804",80,2020-06-27,"SFG","Home","ARI",1,5
"3805",81,2020-06-28,"SFG","Home","ARI",6,3
"3806",82,2020-06-29,"SFG","Home","ARI",3,4
"3807",83,2020-06-30,"SFG","Home","ARI",10,4
"3808",84,2020-07-01,"SFG","Away","SDP",13,2
"3809",85,2020-07-02,"SFG","Away","SDP",10,4
"3810",86,2020-07-03,"SFG","Away","SDP",7,5
"3811",87,2020-07-05,"SFG","Home","STL",4,9
"3812",88,2020-07-06,"SFG","Home","STL",8,4
"3813",89,2020-07-07,"SFG","Home","STL",1,0
"3814",90,2020-07-12,"SFG","Away","MIL",10,7
"3815",91,2020-07-13,"SFG","Away","MIL",4,5
"3816",92,2020-07-14,"SFG","Away","MIL",8,3
"3817",93,2020-07-15,"SFG","Away","COL",19,2
"3818",94,2020-07-15,"SFG","Away","COL",2,1
"3819",95,2020-07-16,"SFG","Away","COL",8,4
"3820",96,2020-07-17,"SFG","Away","COL",11,8
"3821",97,2020-07-18,"SFG","Home","NYM",3,2
"3822",98,2020-07-19,"SFG","Home","NYM",1,0
"3823",99,2020-07-20,"SFG","Home","NYM",4,11
"3824",100,2020-07-21,"SFG","Home","NYM",3,2
"3825",101,2020-07-22,"SFG","Home","CHC",5,4
"3826",102,2020-07-23,"SFG","Home","CHC",5,4
"3827",103,2020-07-24,"SFG","Home","CHC",1,4
"3828",104,2020-07-26,"SFG","Away","SDP",2,1
"3829",105,2020-07-27,"SFG","Away","SDP",1,5
"3830",106,2020-07-28,"SFG","Away","SDP",7,6
"3831",107,2020-07-30,"SFG","Away","PHI",2,4
"3832",108,2020-07-31,"SFG","Away","PHI",5,1
"3833",109,2020-08-01,"SFG","Away","PHI",2,10
"3834",110,2020-08-02,"SFG","Away","COL",4,5
"3835",111,2020-08-03,"SFG","Away","COL",6,5
"3836",112,2020-08-04,"SFG","Away","COL",2,6
"3837",113,2020-08-05,"SFG","Home","WSN",0,4
"3838",114,2020-08-06,"SFG","Home","WSN",3,5
"3839",115,2020-08-07,"SFG","Home","WSN",1,4
"3840",116,2020-08-08,"SFG","Home","PHI",5,0
"3841",117,2020-08-09,"SFG","Home","PHI",6,9
"3842",118,2020-08-10,"SFG","Home","PHI",3,1
"3843",119,2020-08-11,"SFG","Home","PHI",9,6
"3844",120,2020-08-13,"SFG","Home","OAK",3,2
"3845",121,2020-08-14,"SFG","Home","OAK",5,9
"3846",122,2020-08-15,"SFG","Away","ARI",7,0
"3847",123,2020-08-16,"SFG","Away","ARI",10,9
"3848",124,2020-08-17,"SFG","Away","ARI",11,6
"3849",125,2020-08-18,"SFG","Away","ARI",1,6
"3850",126,2020-08-20,"SFG","Away","CHC",3,5
"3851",127,2020-08-21,"SFG","Away","CHC",11,12
"3852",128,2020-08-22,"SFG","Away","CHC",0,1
"3853",129,2020-08-24,"SFG","Away","OAK",10,5
"3854",130,2020-08-25,"SFG","Away","OAK",5,4
"3855",131,2020-08-26,"SFG","Home","ARI",4,6
"3856",132,2020-08-27,"SFG","Home","ARI",2,3
"3857",133,2020-08-29,"SFG","Home","SDP",3,5
"3858",134,2020-08-30,"SFG","Home","SDP",8,3
"3859",135,2020-08-31,"SFG","Home","SDP",1,4
"3860",136,2020-09-01,"SFG","Home","SDP",4,8
"3861",137,2020-09-02,"SFG","Away","STL",1,3
"3862",138,2020-09-03,"SFG","Away","STL",0,1
"3863",139,2020-09-04,"SFG","Away","STL",9,8
"3864",140,2020-09-05,"SFG","Away","STL",0,10
"3865",141,2020-09-06,"SFG","Away","LAD",5,4
"3866",142,2020-09-07,"SFG","Away","LAD",1,0
"3867",143,2020-09-08,"SFG","Away","LAD",0,5
"3868",144,2020-09-09,"SFG","Home","PIT",4,6
"3869",145,2020-09-10,"SFG","Home","PIT",5,4
"3870",146,2020-09-11,"SFG","Home","PIT",3,6
"3871",147,2020-09-12,"SFG","Home","PIT",2,4
"3872",148,2020-09-13,"SFG","Home","MIA",1,0
"3873",149,2020-09-14,"SFG","Home","MIA",2,4
"3874",150,2020-09-15,"SFG","Home","MIA",2,1
"3875",151,2020-09-17,"SFG","Away","BOS",7,6
"3876",152,2020-09-18,"SFG","Away","BOS",11,3
"3877",153,2020-09-19,"SFG","Away","BOS",4,5
"3878",154,2020-09-20,"SFG","Away","ATL",0,6
"3879",155,2020-09-21,"SFG","Away","ATL",1,8
"3880",156,2020-09-22,"SFG","Away","ATL",4,1
"3881",157,2020-09-24,"SFG","Home","COL",5,8
"3882",158,2020-09-25,"SFG","Home","COL",2,1
"3883",159,2020-09-26,"SFG","Home","COL",8,3
"3884",160,2020-09-27,"SFG","Home","LAD",2,9
"3885",161,2020-09-28,"SFG","Home","LAD",0,2
"3886",162,2020-09-29,"SFG","Home","LAD",0,9
"3887",1,2020-03-20,"SEA","Away","OAK",9,7
"3888",2,2020-03-21,"SEA","Away","OAK",5,4
"3889",3,2020-03-28,"SEA","Home","BOS",12,4
"3890",4,2020-03-29,"SEA","Home","BOS",6,7
"3891",5,2020-03-30,"SEA","Home","BOS",6,5
"3892",6,2020-03-31,"SEA","Home","BOS",10,8
"3893",7,2020-04-01,"SEA","Home","LAA",6,3
"3894",8,2020-04-02,"SEA","Home","LAA",2,1
"3895",9,2020-04-05,"SEA","Away","CHW",8,10
"3896",10,2020-04-06,"SEA","Away","CHW",9,2
"3897",11,2020-04-07,"SEA","Away","CHW",12,5
"3898",12,2020-04-08,"SEA","Away","KCR",13,5
"3899",13,2020-04-09,"SEA","Away","KCR",6,3
"3900",14,2020-04-10,"SEA","Away","KCR",6,5
"3901",15,2020-04-11,"SEA","Away","KCR",7,6
"3902",16,2020-04-12,"SEA","Home","HOU",6,10
"3903",17,2020-04-13,"SEA","Home","HOU",1,3
"3904",18,2020-04-14,"SEA","Home","HOU",2,3
"3905",19,2020-04-15,"SEA","Home","CLE",4,6
"3906",20,2020-04-16,"SEA","Home","CLE",2,4
"3907",21,2020-04-17,"SEA","Home","CLE",0,1
"3908",22,2020-04-18,"SEA","Away","LAA",11,10
"3909",23,2020-04-19,"SEA","Away","LAA",5,3
"3910",24,2020-04-20,"SEA","Away","LAA",6,5
"3911",25,2020-04-21,"SEA","Away","LAA",6,8
"3912",26,2020-04-23,"SEA","Away","SDP",3,6
"3913",27,2020-04-24,"SEA","Away","SDP",0,1
"3914",28,2020-04-25,"SEA","Home","TEX",14,2
"3915",29,2020-04-26,"SEA","Home","TEX",5,4
"3916",30,2020-04-27,"SEA","Home","TEX",1,15
"3917",31,2020-04-28,"SEA","Home","TEX",1,14
"3918",32,2020-04-30,"SEA","Home","CHC",5,6
"3919",33,2020-05-01,"SEA","Home","CHC",0,11
"3920",34,2020-05-03,"SEA","Away","CLE",1,2
"3921",35,2020-05-04,"SEA","Away","CLE",4,5
"3922",36,2020-05-05,"SEA","Away","CLE",10,0
"3923",37,2020-05-06,"SEA","Away","NYY",3,7
"3924",38,2020-05-07,"SEA","Away","NYY",4,5
"3925",39,2020-05-08,"SEA","Away","NYY",10,1
"3926",40,2020-05-09,"SEA","Away","NYY",1,3
"3927",41,2020-05-10,"SEA","Away","BOS",1,14
"3928",42,2020-05-11,"SEA","Away","BOS",5,9
"3929",43,2020-05-12,"SEA","Away","BOS",2,11
"3930",44,2020-05-13,"SEA","Home","OAK",6,5
"3931",45,2020-05-14,"SEA","Home","OAK",4,3
"3932",46,2020-05-16,"SEA","Home","MIN",6,11
"3933",47,2020-05-17,"SEA","Home","MIN",1,7
"3934",48,2020-05-18,"SEA","Home","MIN",4,18
"3935",49,2020-05-19,"SEA","Home","MIN",7,4
"3936",50,2020-05-20,"SEA","Away","TEX",9,10
"3937",51,2020-05-21,"SEA","Away","TEX",3,5
"3938",52,2020-05-22,"SEA","Away","TEX",1,2
"3939",53,2020-05-24,"SEA","Away","OAK",2,6
"3940",54,2020-05-25,"SEA","Away","OAK",5,6
"3941",55,2020-05-26,"SEA","Away","OAK",1,7
"3942",56,2020-05-27,"SEA","Home","TEX",6,2
"3943",57,2020-05-28,"SEA","Home","TEX",4,11
"3944",58,2020-05-29,"SEA","Home","TEX",7,8
"3945",59,2020-05-30,"SEA","Home","LAA",3,9
"3946",60,2020-05-31,"SEA","Home","LAA",4,3
"3947",61,2020-06-01,"SEA","Home","LAA",3,6
"3948",62,2020-06-02,"SEA","Home","LAA",3,13
"3949",63,2020-06-03,"SEA","Home","HOU",2,4
"3950",64,2020-06-04,"SEA","Home","HOU",5,11
"3951",65,2020-06-05,"SEA","Home","HOU",14,1
"3952",66,2020-06-06,"SEA","Home","HOU",7,8
"3953",67,2020-06-07,"SEA","Away","LAA",6,2
"3954",68,2020-06-08,"SEA","Away","LAA",3,12
"3955",69,2020-06-09,"SEA","Away","LAA",9,3
"3956",70,2020-06-11,"SEA","Away","MIN",5,6
"3957",71,2020-06-12,"SEA","Away","MIN",9,6
"3958",72,2020-06-13,"SEA","Away","MIN",5,10
"3959",73,2020-06-14,"SEA","Away","OAK",9,2
"3960",74,2020-06-15,"SEA","Away","OAK",2,11
"3961",75,2020-06-16,"SEA","Away","OAK",6,3
"3962",76,2020-06-17,"SEA","Home","KCR",4,6
"3963",77,2020-06-18,"SEA","Home","KCR",0,9
"3964",78,2020-06-19,"SEA","Home","KCR",8,2
"3965",79,2020-06-20,"SEA","Home","BAL",5,2
"3966",80,2020-06-21,"SEA","Home","BAL",10,9
"3967",81,2020-06-22,"SEA","Home","BAL",4,8
"3968",82,2020-06-23,"SEA","Home","BAL",13,3
"3969",83,2020-06-25,"SEA","Away","MIL",8,3
"3970",84,2020-06-26,"SEA","Away","MIL",4,2
"3971",85,2020-06-27,"SEA","Away","MIL",2,4
"3972",86,2020-06-28,"SEA","Away","HOU",1,2
"3973",87,2020-06-29,"SEA","Away","HOU",5,6
"3974",88,2020-06-30,"SEA","Away","HOU",1,6
"3975",89,2020-07-02,"SEA","Home","STL",5,4
"3976",90,2020-07-03,"SEA","Home","STL",2,5
"3977",91,2020-07-04,"SEA","Home","STL",4,5
"3978",92,2020-07-05,"SEA","Home","OAK",2,5
"3979",93,2020-07-06,"SEA","Home","OAK",6,3
"3980",94,2020-07-07,"SEA","Home","OAK",4,7
"3981",95,2020-07-12,"SEA","Away","LAA",0,13
"3982",96,2020-07-13,"SEA","Away","LAA",2,9
"3983",97,2020-07-14,"SEA","Away","LAA",3,6
"3984",98,2020-07-16,"SEA","Away","OAK",2,9
"3985",99,2020-07-17,"SEA","Away","OAK",2,10
"3986",100,2020-07-19,"SEA","Home","LAA",10,0
"3987",101,2020-07-20,"SEA","Home","LAA",2,6
"3988",102,2020-07-21,"SEA","Home","LAA",3,9
"3989",103,2020-07-22,"SEA","Home","TEX",7,3
"3990",104,2020-07-23,"SEA","Home","TEX",2,7
"3991",105,2020-07-24,"SEA","Home","TEX",5,3
"3992",106,2020-07-25,"SEA","Home","DET",10,2
"3993",107,2020-07-26,"SEA","Home","DET",3,2
"3994",108,2020-07-27,"SEA","Home","DET",8,1
"3995",109,2020-07-28,"SEA","Home","DET",3,2
"3996",110,2020-07-30,"SEA","Away","TEX",8,5
"3997",111,2020-07-31,"SEA","Away","TEX",7,9
"3998",112,2020-08-02,"SEA","Away","HOU",2,10
"3999",113,2020-08-03,"SEA","Away","HOU",0,9
"4000",114,2020-08-04,"SEA","Away","HOU",1,3
"4001",115,2020-08-06,"SEA","Home","SDP",4,9
"4002",116,2020-08-07,"SEA","Home","SDP",3,2
"4003",117,2020-08-09,"SEA","Home","TBR",3,5
"4004",118,2020-08-10,"SEA","Home","TBR",4,5
"4005",119,2020-08-11,"SEA","Home","TBR",0,1
"4006",120,2020-08-13,"SEA","Away","DET",11,6
"4007",121,2020-08-14,"SEA","Away","DET",2,3
"4008",122,2020-08-15,"SEA","Away","DET",7,2
"4009",123,2020-08-16,"SEA","Away","TOR",3,7
"4010",124,2020-08-17,"SEA","Away","TOR",4,3
"4011",125,2020-08-18,"SEA","Away","TOR",7,0
"4012",126,2020-08-19,"SEA","Away","TBR",9,3
"4013",127,2020-08-20,"SEA","Away","TBR",7,4
"4014",128,2020-08-21,"SEA","Away","TBR",6,7
"4015",129,2020-08-23,"SEA","Home","TOR",7,4
"4016",130,2020-08-24,"SEA","Home","TOR",5,7
"4017",131,2020-08-25,"SEA","Home","TOR",3,1
"4018",132,2020-08-26,"SEA","Home","NYY",4,5
"4019",133,2020-08-27,"SEA","Home","NYY",0,7
"4020",134,2020-08-28,"SEA","Home","NYY",3,7
"4021",135,2020-08-29,"SEA","Away","TEX",5,3
"4022",136,2020-08-30,"SEA","Away","TEX",3,6
"4023",137,2020-08-31,"SEA","Away","TEX",2,3
"4024",138,2020-09-01,"SEA","Away","TEX",11,3
"4025",139,2020-09-02,"SEA","Away","CHC",1,5
"4026",140,2020-09-03,"SEA","Away","CHC",1,6
"4027",141,2020-09-05,"SEA","Away","HOU",9,11
"4028",142,2020-09-06,"SEA","Away","HOU",4,7
"4029",143,2020-09-07,"SEA","Away","HOU",1,2
"4030",144,2020-09-08,"SEA","Away","HOU",1,21
"4031",145,2020-09-10,"SEA","Home","CIN",4,3
"4032",146,2020-09-11,"SEA","Home","CIN",5,3
"4033",147,2020-09-12,"SEA","Home","CIN",5,11
"4034",148,2020-09-13,"SEA","Home","CHW",7,9
"4035",149,2020-09-14,"SEA","Home","CHW",2,1
"4036",150,2020-09-15,"SEA","Home","CHW",11,10
"4037",151,2020-09-17,"SEA","Away","PIT",6,0
"4038",152,2020-09-18,"SEA","Away","PIT",4,1
"4039",153,2020-09-19,"SEA","Away","PIT",6,5
"4040",154,2020-09-20,"SEA","Away","BAL",3,5
"4041",155,2020-09-21,"SEA","Away","BAL",7,6
"4042",156,2020-09-22,"SEA","Away","BAL",1,2
"4043",157,2020-09-24,"SEA","Home","HOU",0,3
"4044",158,2020-09-25,"SEA","Home","HOU",0,3
"4045",159,2020-09-26,"SEA","Home","OAK",1,3
"4046",160,2020-09-27,"SEA","Home","OAK",4,3
"4047",161,2020-09-28,"SEA","Home","OAK",0,1
"4048",162,2020-09-29,"SEA","Home","OAK",3,1
"4049",1,2020-03-28,"STL","Away","MIL",4,5
"4050",2,2020-03-29,"STL","Away","MIL",9,5
"4051",3,2020-03-30,"STL","Away","MIL",2,4
"4052",4,2020-03-31,"STL","Away","MIL",4,5
"4053",5,2020-04-01,"STL","Away","PIT",6,5
"4054",6,2020-04-03,"STL","Away","PIT",5,4
"4055",7,2020-04-05,"STL","Home","SDP",3,5
"4056",8,2020-04-06,"STL","Home","SDP",4,6
"4057",9,2020-04-07,"STL","Home","SDP",4,1
"4058",10,2020-04-08,"STL","Home","LAD",4,3
"4059",11,2020-04-09,"STL","Home","LAD",4,0
"4060",12,2020-04-10,"STL","Home","LAD",7,2
"4061",13,2020-04-11,"STL","Home","LAD",11,7
"4062",14,2020-04-13,"STL","Away","CIN",2,5
"4063",15,2020-04-14,"STL","Away","CIN",9,5
"4064",16,2020-04-15,"STL","Away","MIL",7,10
"4065",17,2020-04-16,"STL","Away","MIL",4,8
"4066",18,2020-04-17,"STL","Away","MIL",6,3
"4067",19,2020-04-19,"STL","Home","NYM",4,5
"4068",20,2020-04-20,"STL","Home","NYM",10,2
"4069",21,2020-04-21,"STL","Home","NYM",6,4
"4070",22,2020-04-22,"STL","Home","MIL",13,5
"4071",23,2020-04-23,"STL","Home","MIL",4,3
"4072",24,2020-04-24,"STL","Home","MIL",5,2
"4073",25,2020-04-26,"STL","Home","CIN",1,12
"4074",26,2020-04-27,"STL","Home","CIN",6,3
"4075",27,2020-04-28,"STL","Home","CIN",5,2
"4076",28,2020-04-29,"STL","Away","WSN",6,3
"4077",29,2020-04-30,"STL","Away","WSN",3,2
"4078",30,2020-05-01,"STL","Away","WSN",5,1
"4079",31,2020-05-02,"STL","Away","WSN",1,2
"4080",32,2020-05-03,"STL","Away","CHC",0,4
"4081",33,2020-05-04,"STL","Away","CHC",5,6
"4082",34,2020-05-05,"STL","Away","CHC",5,13
"4083",35,2020-05-06,"STL","Home","PHI",6,0
"4084",36,2020-05-07,"STL","Home","PHI",1,11
"4085",37,2020-05-08,"STL","Home","PHI",0,5
"4086",38,2020-05-09,"STL","Home","PIT",17,4
"4087",39,2020-05-10,"STL","Home","PIT",1,2
"4088",40,2020-05-11,"STL","Home","PIT",1,2
"4089",41,2020-05-12,"STL","Home","PIT",6,10
"4090",42,2020-05-14,"STL","Away","ATL",14,3
"4091",43,2020-05-15,"STL","Away","ATL",0,4
"4092",44,2020-05-16,"STL","Away","ATL",2,10
"4093",45,2020-05-17,"STL","Away","TEX",3,7
"4094",46,2020-05-18,"STL","Away","TEX",8,2
"4095",47,2020-05-19,"STL","Away","TEX",4,5
"4096",48,2020-05-22,"STL","Home","KCR",2,8
"4097",49,2020-05-22,"STL","Home","KCR",10,3
"4098",50,2020-05-24,"STL","Home","ATL",2,5
"4099",51,2020-05-25,"STL","Home","ATL",6,3
"4100",52,2020-05-26,"STL","Home","ATL",3,4
"4101",53,2020-05-28,"STL","Away","PHI",3,4
"4102",54,2020-05-29,"STL","Away","PHI",4,11
"4103",55,2020-05-30,"STL","Away","PHI",5,3
"4104",56,2020-05-31,"STL","Home","CHC",2,1
"4105",57,2020-06-01,"STL","Home","CHC",7,4
"4106",58,2020-06-02,"STL","Home","CHC",2,1
"4107",59,2020-06-04,"STL","Home","CIN",1,4
"4108",60,2020-06-06,"STL","Home","CIN",3,1
"4109",61,2020-06-07,"STL","Away","CHC",1,3
"4110",62,2020-06-08,"STL","Away","CHC",4,9
"4111",63,2020-06-09,"STL","Away","CHC",1,5
"4112",64,2020-06-10,"STL","Away","MIA",4,1
"4113",65,2020-06-11,"STL","Away","MIA",7,1
"4114",66,2020-06-12,"STL","Away","MIA",0,9
"4115",67,2020-06-13,"STL","Away","NYM",5,4
"4116",68,2020-06-14,"STL","Away","NYM",9,5
"4117",69,2020-06-15,"STL","Away","NYM",7,8
"4118",70,2020-06-16,"STL","Away","NYM",4,3
"4119",71,2020-06-17,"STL","Home","MIA",5,0
"4120",72,2020-06-18,"STL","Home","MIA",0,6
"4121",73,2020-06-19,"STL","Home","MIA",2,1
"4122",74,2020-06-20,"STL","Home","MIA",6,7
"4123",75,2020-06-21,"STL","Home","LAA",5,1
"4124",76,2020-06-22,"STL","Home","LAA",4,2
"4125",77,2020-06-23,"STL","Home","LAA",4,6
"4126",78,2020-06-25,"STL","Home","OAK",3,7
"4127",79,2020-06-26,"STL","Home","OAK",0,2
"4128",80,2020-06-28,"STL","Away","SDP",1,3
"4129",81,2020-06-29,"STL","Away","SDP",2,12
"4130",82,2020-06-30,"STL","Away","SDP",5,3
"4131",83,2020-07-02,"STL","Away","SEA",4,5
"4132",84,2020-07-03,"STL","Away","SEA",5,2
"4133",85,2020-07-04,"STL","Away","SEA",5,4
"4134",86,2020-07-05,"STL","Away","SFG",9,4
"4135",87,2020-07-06,"STL","Away","SFG",4,8
"4136",88,2020-07-07,"STL","Away","SFG",0,1
"4137",89,2020-07-12,"STL","Home","ARI",2,4
"4138",90,2020-07-13,"STL","Home","ARI",4,2
"4139",91,2020-07-14,"STL","Home","ARI",5,2
"4140",92,2020-07-15,"STL","Home","PIT",7,0
"4141",93,2020-07-16,"STL","Home","PIT",1,3
"4142",94,2020-07-17,"STL","Home","PIT",6,5
"4143",95,2020-07-18,"STL","Away","CIN",7,4
"4144",96,2020-07-19,"STL","Away","CIN",12,11
"4145",97,2020-07-20,"STL","Away","CIN",2,3
"4146",98,2020-07-21,"STL","Away","CIN",3,1
"4147",99,2020-07-22,"STL","Away","PIT",6,5
"4148",100,2020-07-23,"STL","Away","PIT",4,3
"4149",101,2020-07-24,"STL","Away","PIT",14,8
"4150",102,2020-07-25,"STL","Away","PIT",6,3
"4151",103,2020-07-26,"STL","Home","HOU",5,3
"4152",104,2020-07-27,"STL","Home","HOU",2,8
"4153",105,2020-07-28,"STL","Home","HOU",2,6
"4154",106,2020-07-30,"STL","Home","CHC",2,1
"4155",107,2020-07-31,"STL","Home","CHC",0,2
