"","Tm","year","num_batters","BatAge","R.G","G","PA","AB","R","H","B2","B3","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS_plus","TB","GDP","HBP","SH","SF","IBB","LOB","playoffs"
"710","MIL",2001,46,29.4,4.57,162,37.9506172839506,33.8765432098765,4.5679012345679,8.50617283950617,1.68518518518519,0.185185185185185,1.29012345679012,4.39506172839506,0.407407407407407,0.222222222222222,3.01234567901235,8.6358024691358,0.251,0.319,0.426,0.745,93,14.4320987654321,0.62962962962963,0.444444444444444,0.401234567901235,0.216049382716049,0.271604938271605,6.58641975308642,FALSE
"711","MIN",2001,42,26.2,4.76,162,38.179012345679,34.320987654321,4.75925925925926,9.34567901234568,2.02469135802469,0.234567901234568,1.01234567901235,4.42592592592593,0.901234567901235,0.41358024691358,3.05555555555556,6.68518518518519,0.272,0.337,0.433,0.77,101,14.8765432098765,0.765432098765432,0.395061728395062,0.154320987654321,0.234567901234568,0.259259259259259,6.7962962962963,FALSE
"712","MON",2001,47,27.6,4.14,162,37.1975308641975,33.2037037037037,4.1358024691358,8.40123456790123,1.97530864197531,0.172839506172839,0.808641975308642,3.83950617283951,0.623456790123457,0.314814814814815,2.95061728395062,6.61111111111111,0.253,0.319,0.396,0.715,83,13.1481481481481,0.932098765432099,0.37037037037037,0.395061728395062,0.277777777777778,0.364197530864198,6.32098765432099,FALSE
"713","NYM",2001,44,30.4,3.96,162,38,33.6975308641975,3.96296296296296,8.40123456790123,1.68518518518519,0.111111111111111,0.907407407407407,3.75308641975309,0.407407407407407,0.296296296296296,3.3641975308642,6.55555555555556,0.249,0.323,0.387,0.71,87,13.0308641975309,0.765432098765432,0.401234567901235,0.320987654320988,0.216049382716049,0.364197530864198,7.29012345679012,FALSE
"714","NYY",2001,47,31.1,4.99,161,38.7142857142857,34.639751552795,4.99378881987578,9.24223602484472,1.79503105590062,0.124223602484472,1.26086956521739,4.80745341614907,1,0.329192546583851,3.22360248447205,6.42857142857143,0.267,0.334,0.435,0.769,100,15.0683229813665,0.739130434782609,0.397515527950311,0.186335403726708,0.267080745341615,0.236024844720497,6.97515527950311,TRUE
"715","OAK",2001,42,27.3,5.46,162,39.4135802469136,34.4012345679012,5.45679012345679,9.0679012345679,2.06172839506173,0.135802469135802,1.22839506172839,5.15432098765432,0.419753086419753,0.179012345679012,3.95061728395062,6.30246913580247,0.264,0.345,0.439,0.784,107,15.0864197530864,0.808641975308642,0.54320987654321,0.154320987654321,0.364197530864198,0.351851851851852,7.22839506172839,TRUE
"716","PHI",2001,46,26.9,4.6,162,38.3888888888889,33.9320987654321,4.60493827160494,8.83333333333333,1.82098765432099,0.179012345679012,1.01234567901235,4.37037037037037,0.944444444444444,0.290123456790123,3.40123456790123,6.94444444444444,0.26,0.329,0.414,0.743,93,14.0493827160494,0.641975308641975,0.265432098765432,0.41358024691358,0.376543209876543,0.320987654320988,7.14197530864198,FALSE
"717","PIT",2001,49,27.7,4.06,162,37.2037037037037,33.320987654321,4.05555555555556,8.2283950617284,1.58024691358025,0.154320987654321,0.993827160493827,3.81481481481481,0.574074074074074,0.450617283950617,2.88271604938272,6.82716049382716,0.247,0.313,0.393,0.706,79,13.0987654320988,0.703703703703704,0.41358024691358,0.37037037037037,0.216049382716049,0.314814814814815,6.53086419753086,FALSE
"718","SDP",2001,48,28.9,4.87,162,38.7530864197531,33.8395061728395,4.87037037037037,8.51234567901234,1.68518518518519,0.160493827160494,0.993827160493827,4.64814814814815,0.796296296296296,0.271604938271605,4.18518518518519,7.85802469135802,0.252,0.336,0.399,0.735,97,13.5,0.746913580246914,0.253086419753086,0.179012345679012,0.296296296296296,0.228395061728395,7.16049382716049,FALSE
"719","SEA",2001,35,31.3,5.72,162,39.962962962963,35.0617283950617,5.72222222222222,10.1049382716049,1.91358024691358,0.234567901234568,1.04320987654321,5.43827160493827,1.07407407407407,0.259259259259259,3.79012345679012,6.10493827160494,0.288,0.36,0.445,0.805,117,15.6172839506173,0.691358024691358,0.382716049382716,0.296296296296296,0.432098765432099,0.333333333333333,7.75925925925926,TRUE
"720","SFG",2001,41,31.4,4.93,162,39.5555555555556,34.641975308642,4.9320987654321,9.21604938271605,1.87654320987654,0.246913580246914,1.45061728395062,4.78395061728395,0.351851851851852,0.259259259259259,3.85802469135802,6.72839506172839,0.266,0.342,0.46,0.802,112,15.9382716049383,0.666666666666667,0.308641975308642,0.41358024691358,0.333333333333333,0.487654320987654,7.66666666666667,FALSE
"721","STL",2001,40,28.8,5.02,162,38.1296296296296,33.641975308642,5.02469135802469,9.0679012345679,1.69135802469136,0.197530864197531,1.22839506172839,4.74074074074074,0.561728395061728,0.216049382716049,3.26543209876543,6.72222222222222,0.27,0.339,0.441,0.78,100,14.8395061728395,0.771604938271605,0.401234567901235,0.512345679012346,0.308641975308642,0.314814814814815,6.75925925925926,TRUE
"722","TBD",2001,46,28,4.15,162,37.679012345679,34.0987654320988,4.14814814814815,8.80246913580247,1.91975308641975,0.12962962962963,0.746913580246914,3.98148148148148,0.709876543209877,0.320987654320988,2.81481481481481,6.88888888888889,0.258,0.32,0.388,0.707,88,13.2222222222222,0.802469135802469,0.333333333333333,0.277777777777778,0.154320987654321,0.148148148148148,6.81481481481481,FALSE
"723","TEX",2001,51,29.8,5.49,162,39.4320987654321,35.0925925925926,5.49382716049383,9.66666666666667,2.01234567901235,0.141975308641975,1.51851851851852,5.20987654320988,0.598765432098765,0.197530864197531,3.38271604938272,6.74691358024691,0.275,0.344,0.471,0.815,109,16.5185185185185,0.808641975308642,0.462962962962963,0.154320987654321,0.339506172839506,0.166666666666667,7.16666666666667,FALSE
"724","TOR",2001,41,28.2,4.73,162,38.7901234567901,34.9567901234568,4.73456790123457,9.19135802469136,1.77160493827161,0.222222222222222,1.2037037037037,4.49382716049383,0.962962962962963,0.339506172839506,2.90123456790123,6.75308641975309,0.263,0.325,0.43,0.755,96,15.0185185185185,0.685185185185185,0.45679012345679,0.209876543209877,0.265432098765432,0.290123456790123,6.93827160493827,FALSE
"725","ANA",2002,40,28.3,5.25,162,39.0555555555556,35.0493827160494,5.25308641975309,9.89506172839506,2.05555555555556,0.197530864197531,0.938271604938272,5.00617283950617,0.722222222222222,0.314814814814815,2.85185185185185,4.96913580246914,0.282,0.341,0.433,0.773,105,15.1604938271605,0.648148148148148,0.45679012345679,0.302469135802469,0.395061728395062,0.259259259259259,7.19135802469136,TRUE
"726","ARI",2002,42,31.7,5.06,162,39,34,5.05555555555556,9.08024691358025,1.74691358024691,0.253086419753086,1.01851851851852,4.83333333333333,0.567901234567901,0.283950617283951,3.96913580246914,6.27160493827161,0.267,0.346,0.423,0.769,93,14.3888888888889,0.802469135802469,0.308641975308642,0.382716049382716,0.327160493827161,0.358024691358025,7.47530864197531,TRUE
"727","ATL",2002,38,30.6,4.4,161,38.6583850931677,34.1304347826087,4.39751552795031,8.8695652173913,1.73913043478261,0.15527950310559,1.01863354037267,4.15527950310559,0.472049689440994,0.242236024844721,3.46583850931677,6.38509316770186,0.26,0.331,0.409,0.741,93,13.9751552795031,0.91304347826087,0.335403726708075,0.416149068322981,0.304347826086957,0.422360248447205,7.36024844720497,TRUE
"728","BAL",2002,46,29.2,4.12,162,37.6296296296296,33.8950617283951,4.11728395061728,8.35185185185185,1.91975308641975,0.166666666666667,1.01851851851852,3.92592592592593,0.679012345679012,0.296296296296296,2.79012345679012,6.12962962962963,0.246,0.309,0.403,0.712,92,13.6604938271605,0.790123456790123,0.395061728395062,0.246913580246914,0.302469135802469,0.154320987654321,6.40123456790123,FALSE
"729","BOS",2002,39,29.9,5.3,162,39.0864197530864,34.8148148148148,5.30246913580247,9.62962962962963,2.14814814814815,0.203703703703704,1.09259259259259,5,0.493827160493827,0.172839506172839,3.3641975308642,5.82716049382716,0.277,0.345,0.444,0.789,106,15.462962962963,0.858024691358025,0.444444444444444,0.135802469135802,0.327160493827161,0.240740740740741,7.25308641975309,FALSE
"730","CHC",2002,44,30.1,4.36,162,38.5308641975309,33.9259259259259,4.35802469135802,8.33950617283951,1.59876543209877,0.179012345679012,1.23456790123457,4.17283950617284,0.388888888888889,0.12962962962963,3.61111111111111,7.83333333333333,0.246,0.321,0.413,0.734,94,14,0.722222222222222,0.271604938271605,0.481481481481481,0.240740740740741,0.320987654320988,7.24074074074074,FALSE
"731","CHW",2002,35,28.9,5.28,162,38.320987654321,33.962962962963,5.28395061728395,9.10493827160494,1.78395061728395,0.179012345679012,1.33950617283951,5.05555555555556,0.462962962962963,0.191358024691358,3.42592592592593,5.87654320987654,0.268,0.338,0.449,0.787,107,15.2654320987654,0.685185185185185,0.302469135802469,0.296296296296296,0.327160493827161,0.104938271604938,6.69753086419753,FALSE
"732","CIN",2002,43,27.8,4.38,162,38.6049382716049,33.7654320987654,4.37654320987654,8.55555555555556,1.83333333333333,0.12962962962963,1.04320987654321,4.18518518518519,0.716049382716049,0.320987654320988,3.59876543209877,7.33333333333333,0.253,0.33,0.408,0.738,91,13.7777777777778,0.734567901234568,0.407407407407407,0.58641975308642,0.246913580246914,0.407407407407407,7.21604938271605,FALSE
"733","CLE",2002,59,30.4,4.56,162,37.6481481481481,33.4753086419753,4.56172839506173,8.32716049382716,1.57407407407407,0.160493827160494,1.18518518518519,4.35802469135802,0.320987654320988,0.228395061728395,3.34567901234568,6.17283950617284,0.249,0.321,0.412,0.733,96,13.7777777777778,0.919753086419753,0.345679012345679,0.240740740740741,0.240740740740741,0.216049382716049,6.58024691358025,FALSE
"734","COL",2002,43,28.6,4.8,162,38.0555555555556,34.0246913580247,4.80246913580247,9.30864197530864,1.74691358024691,0.253086419753086,0.938271604938272,4.48148148148148,0.635802469135803,0.327160493827161,3.0679012345679,6.43827160493827,0.274,0.337,0.423,0.76,88,14.3765432098765,0.820987654320988,0.345679012345679,0.302469135802469,0.308641975308642,0.246913580246914,6.75308641975309,FALSE
"735","DET",2002,57,28.1,3.57,161,36.7701863354037,33.5776397515528,3.57142857142857,8.32298136645963,1.64596273291925,0.229813664596273,0.770186335403727,3.39130434782609,0.403726708074534,0.273291925465839,2.25465838509317,6.42857142857143,0.248,0.3,0.379,0.679,86,12.7391304347826,0.77639751552795,0.397515527950311,0.186335403726708,0.354037267080745,0.136645962732919,6.39130434782609,FALSE
"736","FLA",2002,41,28.4,4.31,162,38.6604938271605,33.9259259259259,4.31481481481481,8.84567901234568,1.72839506172839,0.197530864197531,0.901234567901235,4.03086419753086,1.09259259259259,0.450617283950617,3.67283950617284,6.97530864197531,0.261,0.337,0.403,0.74,97,13.6728395061728,0.796296296296296,0.376543209876543,0.364197530864198,0.302469135802469,0.425925925925926,7.34567901234568,FALSE
"737","HOU",2002,41,30.1,4.62,162,38.5925925925926,33.9691358024691,4.62345679012346,8.89506172839506,1.7962962962963,0.197530864197531,1.03086419753086,4.43827160493827,0.438271604938272,0.166666666666667,3.6358024691358,6.91358024691358,0.262,0.338,0.417,0.755,93,14.179012345679,0.888888888888889,0.364197530864198,0.395061728395062,0.228395061728395,0.351851851851852,7.26543209876543,FALSE
"738","KCR",2002,52,29.3,4.55,162,38.3086419753086,34.1666666666667,4.54938271604938,8.73456790123457,1.75925925925926,0.259259259259259,0.864197530864197,4.29012345679012,0.864197530864197,0.401234567901235,3.23456790123457,5.68518518518519,0.256,0.323,0.398,0.721,84,13.6049382716049,0.654320987654321,0.320987654320988,0.271604938271605,0.314814814814815,0.166666666666667,6.74074074074074,FALSE
"739","LAD",2002,41,30,4.4,162,37.9382716049383,34.2839506172839,4.40123456790123,9.03703703703704,1.76543209876543,0.179012345679012,0.95679012345679,4.27777777777778,0.592592592592593,0.228395061728395,2.64197530864198,5.80246913580247,0.264,0.32,0.409,0.729,98,14.0308641975309,0.864197530864197,0.327160493827161,0.41358024691358,0.271604938271605,0.308641975308642,6.70987654320988,FALSE
"740","MIL",2002,49,29.9,3.87,162,37.5493827160494,33.4259259259259,3.87037037037037,8.45061728395062,1.66049382716049,0.179012345679012,0.858024691358025,3.68518518518519,0.580246913580247,0.308641975308642,3.08641975308642,6.94444444444444,0.253,0.32,0.39,0.711,88,13.0432098765432,0.888888888888889,0.339506172839506,0.487654320987654,0.209876543209877,0.228395061728395,6.7037037037037,FALSE
"741","MIN",2002,42,26.6,4.77,161,38.4844720496894,34.6708074534162,4.77018633540373,9.42857142857143,2.16149068322981,0.22360248447205,1.03726708074534,4.54037267080745,0.490683229813665,0.385093167701863,2.93167701863354,6.7639751552795,0.272,0.332,0.437,0.769,103,15.1490683229814,0.751552795031056,0.347826086956522,0.211180124223602,0.322981366459627,0.186335403726708,6.98136645962733,TRUE
"742","MON",2002,43,28.2,4.54,162,38.5802469135802,33.820987654321,4.53703703703704,8.83950617283951,1.85185185185185,0.222222222222222,1,4.29012345679012,0.728395061728395,0.395061728395062,3.54938271604938,6.81481481481481,0.261,0.334,0.418,0.752,95,14.1358024691358,0.759259259259259,0.283950617283951,0.666666666666667,0.259259259259259,0.524691358024691,7.14814814814815,FALSE
"743","NYM",2002,48,30.6,4.29,161,38.1987577639752,34.1366459627329,4.28571428571429,8.75155279503106,1.47826086956522,0.136645962732919,0.993788819875776,4.03726708074534,0.540372670807453,0.260869565217391,3.01863354037267,6.48447204968944,0.256,0.322,0.395,0.717,92,13.4844720496894,0.881987577639752,0.391304347826087,0.46583850931677,0.186335403726708,0.285714285714286,6.90062111801242,FALSE
"744","NYY",2002,38,29.9,5.57,161,39.6086956521739,34.7888198757764,5.57142857142857,9.56521739130435,1.95031055900621,0.0745341614906832,1.38509316770186,5.32298136645963,0.62111801242236,0.236024844720497,3.97515527950311,7.27329192546584,0.275,0.354,0.455,0.809,114,15.8198757763975,0.93167701863354,0.447204968944099,0.142857142857143,0.254658385093168,0.298136645962733,7.39751552795031,TRUE
"745","OAK",2002,41,28.6,4.94,162,38.8333333333333,34.3086419753086,4.93827160493827,8.95061728395062,1.72222222222222,0.172839506172839,1.26543209876543,4.76543209876543,0.283950617283951,0.123456790123457,3.75925925925926,6.22222222222222,0.261,0.339,0.432,0.771,106,14.8148148148148,0.790123456790123,0.419753086419753,0.123456790123457,0.222222222222222,0.228395061728395,7.38888888888889,TRUE
"746","PHI",2002,39,27.5,4.41,161,39.2732919254658,34.304347826087,4.40993788819876,8.8695652173913,2.01863354037267,0.254658385093168,1.02484472049689,4.19875776397516,0.645962732919255,0.267080745341615,3.97515527950311,6.80124223602484,0.259,0.339,0.422,0.761,105,14.472049689441,0.801242236024845,0.329192546583851,0.416149068322981,0.242236024844721,0.434782608695652,7.82608695652174,FALSE
"747","PIT",2002,38,27.9,3.98,161,37.5714285714286,33.1055900621118,3.98136645962733,8.07453416149068,1.63354037267081,0.124223602484472,0.881987577639752,3.7888198757764,0.53416149068323,0.304347826086957,3.33540372670807,6.88819875776398,0.244,0.319,0.381,0.7,82,12.6024844720497,0.602484472049689,0.453416149068323,0.422360248447205,0.254658385093168,0.273291925465839,7.13664596273292,FALSE
